Andrew McCarthy,tt2741602,tt0098627,tt2372162,tt0091790
Frances McDormand,tt1748122,tt5027774,tt0181875,tt0116282
Malcolm McDowell,tt0080025,tt0066921,tt0111280,tt0373883
Gates McFadden,tt0111280,tt0117731,tt0253754,tt0120844
Kelly McGillis,tt0093467,tt0090329,tt0094608,tt0092099
Rose McGowan,tt0462322,tt1077258,tt1028528,tt0158552
Robert Duncan McNeill,tt0934814,tt0093507,tt0387054,tt0112178
Steve McQueen,tt0062765,tt0070511,tt0057115,tt0054047
Colm Meaney,tt0105690,tt0118880,tt0375912,tt0106145
Dina Meyer,tt0113481,tt0120201,tt0253754,tt0387564
Penelope Ann Miller,tt0111143,tt0106519,tt1655442,tt0120004
Sal Mineo,tt0053804,tt0048545,tt0067065,tt0049261
Helen Mirren,tt0975645,tt0436697,tt0280707,tt1245526
Matthew Modine,tt1345836,tt2932536,tt0112760,tt0093058
Alfred Molina,tt0175880,tt0316654,tt0120679,tt0241303
Elizabeth Montgomery,tt0076981,tt0057733,tt0088713,tt0073273
Roger Moore,tt0071807,tt0070328,tt0079574,tt0076752
Kate Mulgrew,tt0112178,tt0253754,tt2372162,tt0089901
Dermot Mulroney,tt1322269,tt0119738,tt0096487,tt0372532
Eddie Murphy,tt0094898,tt0097481,tt0117218,tt0443489
Liam Neeson,tt0429493,tt0362269,tt0108052,tt1601913
Sam Neill,tt0163025,tt4698684,tt0107290,tt0119081
Judd Nelson,tt0092106,tt0088847,tt0090060,tt0102526
Brigitte Nielsen,tt0092644,tt5073058,tt0089893,
Leslie Nielsen,tt0049223,tt0080339,tt0095705,tt0102510
Leonard Nimoy,tt0102975,tt0092007,tt0796366,tt0088170
Nick Nolte,tt1291584,tt0083511,tt0102713,tt0118564
Peter North,tt0183057,tt0090939,tt0160323,tt0378461
Jeremy Northam,tt0280707,tt0162360,tt0116191,tt0284978
Chris O'Donnell,tt0118688,tt0108333,tt0105323,tt0190865
Peter O'Toole,tt0056172,tt0332452,tt0063227,tt0081568
Lena Olin,tt0241303,tt0107983,tt0285333,tt0096332
Julia Ormond,tt0421715,tt0110322,tt1655420,tt0114319
Frank Oz,tt0063951,tt0121765,tt0087755,tt0074028
Gwyneth Paltrow,tt0138097,tt0120148,tt1300854,tt0116191
Mary-Louise Parker,tt1245526,tt0790736,tt1821694,tt0439100
Sarah Jessica Parker,tt0356680,tt0159206,tt1000774,tt1261945
Jason Patric,tt0117665,tt0093437,tt0120179,tt0480255
Alexandra Paul,tt0106689,tt0085333,tt0092925,tt0096542
Sean Penn,tt0327056,tt0112818,tt0315733,tt1013753
George Peppard,tt0060177,tt0056085,tt0057917,tt0054698
Anthony Perkins,tt0086154,tt0071877,tt0054215,tt0091799
Ron Perlman,tt0167190,tt3973768,tt0411477,tt0092319
Luke Perry,tt7131622,tt0098749,tt0119116,tt0103893
Joe Pesci,tt0099685,tt0081398,tt1302006,tt0104952
Amanda Peterson,tt0089114,tt0083564,tt0092488,tt0092718
Robert Picardo,tt0112178,tt0094433,tt0093260,tt0117731
Donald Pleasence,tt0077651,tt0082495,tt0062512,tt0057115
Martha Plimpton,tt0115639,tt0091557,tt0098067,tt0089218
Eve Plumb,tt2359024,tt9278110,tt1595859,tt5037914
Roman Polanski,tt0071315,tt0074811,tt1139328,tt1692486
Pete Postlethwaite,tt0119567,tt0840361,tt0114814,tt1375666
Kelly Preston,tt0116695,tt0312528,tt0126916,tt0185183
Jason Priestley,tt0098749,tt2334593,tt5722298,tt1558182
Victoria Principal,tt0071455,tt0068853,tt0077000,tt0075393
Jonathan Pryce,tt0120347,tt8404614,tt0104348,tt3750872
Bill Pullman,tt1628841,tt0094012,tt0116922,tt0116629
Dennis Quaid,tt0297884,tt0186151,tt0093260,tt0319262
Kathleen Quinlan,tt0101761,tt0454841,tt0118771,tt0112384
Vanessa Redgrave,tt0104454,tt1372686,tt0892318,tt0783233
John C. Reilly,tt2015381,tt0299658,tt0841046,tt3385524
Brad Renfro,tt0112757,tt0109446,tt0118636,tt0117665
Jean Reno,tt0281364,tt0095250,tt0110413,tt0122690
Paul Reubens,tt0089791,tt0091059,tt0090500,tt0094744
Burt Reynolds,tt0076729,tt0068473,tt0118749,tt0117765
Ving Rhames,tt0120755,tt3896198,tt0110912,tt0163988
Giovanni Ribisi,tt0120815,tt0499549,tt0346156,tt0181984
Ariana Richards,tt0259685,tt0107290,tt0100814,tt0119567
Denise Richards,tt0143145,tt0314331,tt0120201,tt0120890
Joely Richardson,tt0119081,tt0361217,tt0187393,tt0115433
Alan Rickman,tt0102798,tt0177789,tt0095016,tt1201607
John Ritter,tt0100419,tt0117666,tt0075596,tt0307987
Eric Roberts,tt0089941,tt1791528,tt0468569,tt1320253
Tanya Roberts,tt0088103,tt0090264,tt0165598,tt0083630
Isabella Rossellini,tt2316411,tt0104070,tt0090756,tt0106881
Tim Roth,tt0114287,tt0133152,tt0110912,tt3460252
Mickey Rourke,tt1125849,tt1228705,tt0092563,tt0401792
Kurt Russell,tt3460252,tt0116253,tt0116225,tt0098439
Theresa Russell,tt0080408,tt0120890,tt0413300,tt0098093
Rene Russo,tt0117438,tt0122151,tt2872718,tt0155267
Laura San Giacomo,tt0098724,tt0102744,tt0100405,tt0118364
Fred Savage,tt0094582,tt0295178,tt0093779,tt0090768
Greta Scacchi,tt0217629,tt0105151,tt0117442,tt0116191
Johnathon Schaech,tt4532368,tt0926129,tt2249007,tt0117887
Claudia Schiffer,tt0314331,tt0196229,tt0110989,tt2802144
Liev Schreiber,tt0368008,tt0458525,tt0404030,tt1895587
Tom Selleck,tt0080240,tt1595859,tt0094137,tt0119360
Peter Sellers,tt0075066,tt0057012,tt0078841,tt0072081
William Shatner,tt0088170,tt0098382,tt0084726,tt0092007
Ally Sheedy,tt0091949,tt0139362,tt0088847,tt0086567
Martin Sheen,tt0069762,tt1441912,tt0407887,tt0078788
Gary Sinise,tt0112384,tt0117438,tt0109830,tt0105046
Marina Sirtis,tt0111280,tt0253754,tt0117731,tt0375679
Tom Skerritt,tt0078748,tt0066026,tt0118884,tt0092099
Helen Slater,tt0091877,tt0088206,tt0101587,tt0093936
Jaclyn Smith,tt0081232,tt0065374,tt0094791,tt5033998
Wesley Snipes,tt0102526,tt0106697,tt0120611,tt0105812
Paul Sorvino,tt0102803,tt0113987,tt0099685,tt0963194
Talisa Soto,tt0117723,tt0113855,tt0119707,tt0097742
Sissy Spacek,tt0074285,tt0247425,tt0080549,tt1454029
James Spader,tt2741602,tt2395427,tt0402711,tt0098724
Brent Spiner,tt0116629,tt0253754,tt1628841,tt0117731
Terence Stamp,tt0078346,tt0165854,tt0081573,tt0109045
Eric Stoltz,tt0089560,tt0094006,tt0110912,tt0289879
Madeleine Stowe,tt0114746,tt0104691,tt0144214,tt0108122
David Strathairn,tt0119488,tt0433383,tt0831387,tt0443272
Meryl Streep,tt0084707,tt1322269,tt0458352,tt0089755
Tami Stronach,tt12623434,tt0088323,tt3222644,tt6557704
Donald Sutherland,tt1951264,tt0066026,tt0414387,tt1951265
Kiefer Sutherland,tt1527186,tt0183649,tt0285331,tt0790686
Dominique Swain,tt0119558,tt0203975,tt0426883,tt0119094
Patrick Swayze,tt0092890,tt0098206,tt0099653,tt0102685
D.B. Sweeney,tt0104040,,,
Lili Taylor,tt0116594,tt3488298,tt1457767,
David Thewlis,tt0107653,tt0451279,tt0466909,tt1201607
Emma Thompson,tt2140373,tt0314331,tt0114388,tt0107943
Fred Thompson,tt0099810,tt0109190,tt1922777,tt0093640
Lea Thompson,tt0091225,tt0096874,tt0094006,tt0088763
Billy Bob Thornton,tt0117666,tt0243133,tt0120324,tt0120591
Meg Tilly,tt1955311,tt0106452,tt0088683,tt0085244
Marisa Tomei,tt1125849,tt0247425,tt0104952,tt0207201
Tamlyn Tomita,tt0091326,tt0406759,tt0411951,tt0319262
Jeanne Tripplehorn,tt0106918,tt0114898,tt0103772,tt0120148
Chris Tucker,tt1045658,tt0293564,tt0266915,tt0120812
Robin Tunney,tt0190865,tt0112950,tt0146675,tt0115963
Kathleen Turner,tt0091738,tt0111127,tt0098621,tt0088011
Deborah Kara Unger,tt0328538,tt0119174,tt0384537,tt1441912
Casper Van Dien,tt0120201,tt0120856,tt0162661,tt0437086
Nana Visitor,tt0758746,tt0106145,tt1334102,tt2637276
Jon Voight,tt0089941,tt0064665,tt0118615,tt0068473
Christopher Walken,tt0264464,tt0077416,tt0114194,tt0427327
J.T. Walsh,tt0117666,tt0104257,tt0093105,tt0118771
Sela Ward,tt0814335,tt1628841,tt0106977,tt2267998
Julie Warner,tt0101745,tt0430634,tt0099582,tt0114694
Lesley Ann Warren,tt3322312,tt0088930,tt0057950,tt0084865
John Waters,tt0387575,tt0126604,tt0111127,tt0095270
Teri Weigel,tt0098257,tt0100403,tt0096889,tt0100114
Peter Weller,tt0102511,tt0086856,tt0093870,tt0100502
Joanne Whalley,tt0120483,tt0914837,tt0090424,tt0096446
Wil Wheaton,tt0084649,tt0092005,tt0103112,tt0092455
Gene Wilder,tt0067992,tt0075223,tt0072431,tt0063462
Michael Wincott,tt0096219,tt0486674,tt0112817,tt0115632
Debra Winger,tt0081696,tt1084950,tt0084434,tt0086425
Kate Winslet,tt0338013,tt0959337,tt0120338,tt0114388
Reese Witherspoon,tt0250494,tt2305051,tt0358273,tt0126886
BD Wong,tt0369610,tt0107290,tt0120762,tt4158110
Elijah Wood,tt0338013,tt0120737,tt0167260,tt0167261
Robin Wright,tt0093779,tt0217869,tt0442933,tt0109830
Michelle Yeoh,tt0120347,tt3104988,tt0190332,tt1302011
Sean Young,tt0109040,tt0087182,tt0093640,tt0083658
Billy Zane,tt0120338,tt0097162,tt0096874,tt0117331
Willie Aames,tt0084945,tt0075500,tt0086681,
Caroline Aaron,tt1232829,tt0108160,tt0118954,tt0099487
Kareem Abdul-Jabbar,tt0113097,tt0412253,tt0089155,tt0080339
Ian Abercrombie,tt0455499,tt0106308,tt0312098,tt1185834
F. Murray Abraham,tt0086879,tt2278388,tt0113819,tt2042568
Victoria Abril,tt0101026,tt0101317,tt0103030,tt0284491
Joss Ackland,tt0099810,tt0101452,tt0078480,tt0097733
Deborah Adair,tt0069658,tt0099701,tt0058796,tt0081856
Brooke Adams,tt0077405,tt0079013,tt0077745,tt0085407
Joey Lauren Adams,tt0113749,tt0106677,tt0142342,tt0118842
Maud Adams,tt0083178,tt0073631,tt0086034,tt0071807
Mario Adorf,tt0112154,tt0050746,tt0103432,tt0078875
Casey Affleck,tt0443680,tt0496806,tt4034228,tt0452623
John Agar,tt0049516,tt0040369,tt0041841,tt0066831
Brian Aherne,tt0030442,tt0057547,tt0031516,tt0036203
Danny Aiello,tt0093565,tt0102070,tt0110413,tt0097216
Anouk Aimée,tt0053779,tt0061138,tt0055093,tt0056801
Eddie Albert,tt0046250,tt0071771,tt0068687,tt0058808
Jane Alexander,tt0079417,tt0086429,tt0124315,tt0298130
Muhammad Ali,tt0056406,tt0118147,tt0076111,tt0077003
Debbie Allen,tt0413573,tt0080716,tt0083412,tt0118607
Tim Allen,tt0101120,tt0177789,tt0111070,tt0114709
June Allyson,tt0040876,tt0046963,tt0049578,tt0041928
Maria Conchita Alonso,tt1186370,tt0100403,tt0092997,tt0093894
Carol Alt,tt0112829,tt0119951,tt0484207,tt1859650
Trini Alvarado,tt0110367,tt0116365,tt0125454,tt0081635
Don Ameche,tt0035979,tt0088933,tt0086465,tt0107131
Leon Ames,tt0045586,tt0066473,tt0043880,tt0091738
Mädchen Amick,tt0105665,tt0098936,tt0109665,tt5420376
Suzy Amis,tt0120338,tt0109303,tt0114814,tt0106350
Judith Anderson,tt0088170,tt0051459,tt0032976,tt0037008
Juliet Anderson,tt0082707,tt0134298,tt0265023,tt0183031
Kevin Anderson,tt0118411,tt0413895,tt0093683,tt0102945
Loni Anderson,tt0118539,tt0120770,tt0086379,tt0077097
Melissa Sue Anderson,tt0463850,tt0088513,tt0071007,tt0082498
Melody Anderson,tt0076984,tt0091055,tt0082242,tt0080745
Richard Dean Anderson,tt0088559,tt0118480,tt0374455,tt0929629
Bibi Andersson,tt0050976,tt0060827,tt0837106,tt0050986
Anthony Andrews,tt1504320,tt0084637,tt0083390,tt0088322
Dana Andrews,tt0036868,tt0037691,tt0037008,tt0051221
André the Giant,tt0261495,tt0071054,tt0250824,tt0093779
Pier Angeli,tt0058947,tt0049778,tt0056504,tt0044112
Jean-Hugues Anglade,tt0090563,tt0100263,tt0110963,tt0110265
Francesca Annis,tt0087182,tt0375920,tt0077042,tt0085811
Susan Anspach,tt0069097,tt0069808,tt0082770,tt0065724
Lysette Anthony,tt0099363,tt0085811,tt0112896,tt0104466
Susan Anton,tt0079225,tt0078694,tt0087032,tt0096542
Laura Antonelli,tt0082883,tt0074686,tt0070358,tt0071844
Christina Applegate,tt0253867,tt0101757,tt0092400,tt4651520
Alfonso Arau,tt0103994,tt0114887,tt0092086,tt0065259
Roscoe 'Fatty' Arbuckle,tt0007761,tt0012382,tt0009389,tt0009123
Eve Arden,tt0037913,tt0077631,tt0044287,tt0052561
Asia Argento,tt0418819,tt0218581,tt0295701,tt0368774
Pedro Armendáriz,tt0040369,tt0057076,tt0037981,tt0040064
Alison Armitage,tt0115237,tt0105930,tt0116695,tt0180339
Bess Armstrong,tt0108872,tt0085678,tt0085750,tt0091653
James Arness,tt0047573,tt0092527,tt0044121,tt0047736
Tom Arnold,tt0306685,tt0117768,tt0119640,tt0111503
Alexis Arquette,tt0144120,tt0110912,tt0160862,tt0283003
Lewis Arquette,tt0118111,tt0078966,tt0098439,tt0185431
Jean Arthur,tt0031762,tt0031679,tt0030993,tt0046303
Dana Ashbrook,tt5334704,tt0105665,tt0098936,tt0095990
Linden Ashby,tt1567432,tt0432021,tt0113855,tt0111756
Edward Asner,tt1049413,tt0102138,tt0065314,tt0319343
Armand Assante,tt0765429,tt0116441,tt0113492,
Mary Astor,tt0034428,tt0033677,tt0035169,tt0033870
Christopher Atkins,tt0086011,tt0080453,tt4893122,tt0084504
Stéphane Audran,tt0062728,tt0092603,tt0064106,tt0068361
Claudine Auger,tt1369743,tt0059800,tt0080718,tt0108855
Daniel Auteuil,tt0243493,tt1473063,tt0387898,tt0091288
Mili Avital,tt0112817,tt0181199,tt0111282,tt0120723
Lew Ayres,tt0040495,tt0020629,tt0069768,tt0030241
Shabana Azmi,tt2792284,tt5286444,tt0116308,tt0083578
Barbara Bach,tt0064750,tt0076752,tt0080058,tt0077572
Amitabh Bachchan,tt0337578,tt5571734,tt0375611,tt0213890
Jim Backus,tt0057681,tt0057193,tt0057751,tt0048545
Mary Badham,tt0061089,tt0052520,tt0056592,tt0060626
Jane Badler,tt0086823,tt4054004,tt0086822,tt0085106
Maxine Bahns,tt0117628,tt8558774,tt0112585,tt6517320
Barbara Bain,tt0060009,tt0072564,tt0270197,tt8717656
Oksana Baiul,tt7462076,tt0115101,tt0118186,tt0244110
Diane Baker,tt0115798,tt0058329,tt0102926,tt0057426
Joe Don Baker,tt0112715,tt0116996,tt0093428,tt0113189
Kathy Baker,tt0099487,tt0103512,tt1315216,tt0124315
Scott Bakula,tt0096684,tt0169547,tt1291580,tt0244365
Bob Balaban,tt0280707,tt0075860,tt0452637,tt0310281
Daniel Baldwin,tt0758751,tt1600194,tt0368479,tt1830617
Ina Balin,tt0058456,tt0053841,tt0076984,tt0054757
Lucille Ball,tt0047191,tt0043208,tt0055686,tt0062570
Martin Balsam,tt0054215,tt0074119,tt0050083,tt0059798
Anne Bancroft,tt0076843,tt0056241,tt0119223,tt0061722
Tamasaburô Bandô,tt0108639,tt0096240,tt0230866,tt0184507
Tallulah Bankhead,tt0010798,tt0059106,tt0038040,tt0037017
Ian Bannen,tt0093209,tt0112573,tt0166396,tt0059183
Theda Bara,tt0009792,tt0007769,tt0005339,tt0005100
Olivia Barash,tt0087995,tt0090213,tt0101761,tt0083412
Javier Bardem,tt0477348,tt0369702,tt1164999,tt1074638
Lex Barker,tt0058751,tt0059915,tt0043025,tt0036493
Jean-Marc Barr,tt1462411,tt1692227,tt0178721,tt0095250
Majel Barrett,tt0117731,tt0253754,tt0070909,tt0111280
Raymond J. Barry,tt0114576,tt0841046,tt0305711,tt0106856
Ethel Barrymore,tt0037135,tt0039694,tt0038975,tt0041746
John Drew Barrymore,tt0059069,tt0134061,tt0055855,tt0055866
John Barrymore,tt0022454,tt0022958,tt0023948,tt0025919
Lionel Barrymore,tt0030993,tt0040506,tt0021885,tt0038650
Paul Bartel,tt0114814,tt0083869,tt0098261,tt0116225
Robin Bartlett,tt0084707,tt2042568,tt0120632,tt1130884
Billy Barty,tt0089469,tt0096446,tt0093507,tt0098546
Mikhail Baryshnikov,tt0076843,tt0090319,tt0101606,tt0136439
Richard Basehart,tt0057798,tt0049513,tt0047528,tt0043560
Jason Bateman,tt0367279,tt2948356,tt0467406,tt2170299
Justine Bateman,tt6852672,tt0083413,tt6662050,tt0367279
Alan Bates,tt0280707,tt0164184,tt0265349,tt0066579
Kathy Bates,tt0109642,tt0257360,tt0120338,tt0100157
Randall Batinkoff,tt0119874,tt0103893,tt0119822,tt2357144
Patrick Bauchau,tt0258000,tt0115320,tt0090264,tt0319969
Belinda Bauer,tt0098546,tt0100502,tt0090066,tt0085549
Steven Bauer,tt0086250,tt0117381,tt0181865,tt2249007
Anne Baxter,tt0035015,tt0038873,tt0042192,tt0049833
Meredith Baxter,tt0083413,tt0105833,tt0073992,tt0074119
Nathalie Baye,tt0264464,tt1650048,tt0174330,tt0204709
Stephanie Beacham,tt0081856,tt0096698,tt0088496,tt0452643
Jennifer Beals,tt0088851,tt0085549,tt1037705,tt0113101
Ned Beatty,tt0068473,tt0078346,tt0822854,tt0074958
Warren Beatty,tt0061418,tt0077663,tt0082979,tt0101516
Meret Becker,tt0128133,tt0111183,tt0111613,tt0408306
Bonnie Bedelia,tt0100404,tt0085656,tt0099423,tt0095016
Noah Beery Jr.,tt0031742,tt0040724,tt0031762,tt0071042
Wallace Beery,tt0040271,tt0021730,tt0025948,tt0023948
Jason Beghe,tt0103074,tt0119173,tt1458175,tt0479968
Ed Begley Jr.,tt1178663,tt0310281,tt1289401,tt0910936
Barbara Bel Geddes,tt0042832,tt0077000,tt0040458,tt0052357
Ralph Bellamy,tt0094898,tt0086465,tt0032599,tt0028597
Kathleen Beller,tt0081856,tt0084749,tt0071562,tt0077952
Monica Bellucci,tt0237534,tt0213847,tt0234215,tt0242653
Pamela Bellwood,tt0075648,tt0081856,tt0075359,tt0081485
Jean-Paul Belmondo,tt0061452,tt0059592,tt0095386,tt0053472
Jim Belushi,tt0095963,tt0097637,tt0091419,tt0117468
Brian Benben,tt0098780,tt0110939,tt0167547,tt0099817
William Bendix,tt0043465,tt0038369,tt0037017,tt0034798
Roberto Benigni,tt0090967,tt0118799,tt0419198,tt0102164
Annette Bening,tt0842926,tt4385888,tt0169547,tt0099703
Richard Benjamin,tt0118954,tt0070909,tt0070291,tt0064381
David Bennent,tt0303457,tt0078875,tt0089469,tt0085289
Constance Bennett,tt0029682,tt0023786,tt0024506,tt0030442
Joan Bennett,tt0038057,tt0059978,tt0076786,tt0037469
Nigel Bennett,tt5580390,tt0284978,tt0110322,tt0103417
Jack Benny,tt0042116,tt0033457,tt0034780,tt0035446
Robby Benson,tt0108778,tt0040053,tt0076500,tt0101414
Polly Bergen,tt0099329,tt0048893,tt0055824,tt0085112
Helmut Berger,tt0099674,tt0073634,tt0064118,tt0068883
Senta Berger,tt0061568,tt0062657,tt0090465,tt0896680
Patrick Bergin,tt0102340,tt0105112,tt0102797,tt0102945
Sandahl Bergman,tt0090009,tt0093171,tt0089893,tt0082198
Elizabeth Berkley,tt0146838,tt0116313,tt0256524,tt0114436
Steven Berkoff,tt1243957,tt0066921,tt0086034,tt0086960
Milton Berle,tt0079588,tt0059410,tt0040041,tt0057193
Sandra Bernhard,tt0100946,tt0085794,tt0102070,tt0138967
Corbin Bernsen,tt0373469,tt0097815,tt0491738,tt0110442
Elizabeth Berridge,tt0317648,tt0106039,tt0082427,tt0086879
Halle Berry,tt0285742,tt0246460,tt0327554,tt0348836
Valerie Bertinelli,tt0072554,tt0093658,tt0095816,tt0078924
Bibi Besch,tt0100814,tt0084726,tt0098384,tt0104118
Martine Beswick,tt0057076,tt0061429,tt0068502,tt0059800
Richard Beymer,tt0226836,tt0098936,tt0056197,tt0055614
Daniela Bianchi,tt0062078,tt0057076,tt0062397,tt0060704
Theodore Bikel,tt0043265,tt0050356,tt0051525,tt0058385
Traci Bingham,tt0096542,tt0114608,tt0373163,tt3572718
Jane Birkin,tt0901473,tt0077413,tt0083908,tt0060176
Whit Bissell,tt0054047,tt0046876,tt0070723,tt0054387
Karen Black,tt0071577,tt0073440,tt0065724,tt0251736
Cate Blanchett,tt2334873,tt2402927,tt0167260,tt0120737
Brenda Blethyn,tt0414387,tt0147004,tt0195234,tt0117589
Joan Blondell,tt0077631,tt0059037,tt0050307,tt0021673
Hart Bochner,tt0095016,tt0078902,tt0088206,tt0106364
Peter Bogdanovich,tt0067328,tt0063671,tt0070510,tt0079843
Ward Bond,tt0033870,tt0045061,tt0038650,tt0049730
Lisa Bonet,tt0092563,tt0120660,tt0086687,tt0146882
Powers Boothe,tt0108358,tt0114576,tt0401792,tt0848228
Barry Bostwick,tt0073629,tt0084316,tt0117723,tt1811315
Timothy Bottoms,tt0067328,tt0363589,tt0067277,tt0070509
Carole Bouquet,tt0098520,tt0398664,tt0281364,tt0082398
Stephen Boyd,tt0060801,tt0060397,tt0058085,tt0052618
Charles Boyer,tt0029855,tt0033722,tt0036855,tt0028739
Lorraine Bracco,tt0099685,tt0104839,tt0112461,tt0141842
Eric Braeden,tt0069658,tt0064177,tt0067065,tt0120338
Sônia Braga,tt0077452,tt0089424,tt0095654,
Lillo Brancato,tt0110971,tt0106489,tt0120660,tt0112740
Jonathan Brandis,tt0106126,tt0104670,tt0100240,tt0099864
Nicoletta Braschi,tt0090967,tt6752992,tt0102164,tt0118799
Tinto Brass,tt0065161,tt0057942,tt0169806,tt0080491
Benjamin Bratt,tt0212346,tt0098844,tt2380307,tt0181865
Walter Brennan,tt0053221,tt0040724,tt0037382,tt0033253
Beau Bridges,tt0097322,tt0413895,tt1033575,tt0467197
Lloyd Bridges,tt0080339,tt0083530,tt0107144,tt0102059
Wilford Brimley,tt0084787,tt0087781,tt0088933,tt0107076
Jim Broadbent,tt1007029,tt1431181,tt0151568,tt0203009
James Brolin,tt0181865,tt0077294,tt0070909,tt0078767
Josh Brolin,tt4154756,tt4154796,tt0477348,tt1791528
Albert Brooks,tt0780504,tt0089504,tt0092699,tt0101698
Avery Brooks,tt0179626,tt0106145,tt0120586,tt0120609
Bryan Brown,tt0455824,tt0080310,tt0094889,tt0145547
Jim Brown,tt0116996,tt0146838,tt0093894,tt0061578
Yul Brynner,tt0054047,tt0070909,tt0049408,tt0049833
Betty Buckley,tt0074285,tt0095174,tt0949731,tt4972582
Geneviève Bujold,tt0064030,tt0079592,tt0077355,tt0094964
Billie Burke,tt0032138,tt0030442,tt0023948,tt0029682
Raymond Burr,tt0061266,tt0197521,tt0047396,tt0087344
Ellen Burstyn,tt0071115,tt0070047,tt0180093,tt0067328
LeVar Burton,tt0253754,tt0117731,tt0075572,tt0111280
Gary Busey,tt0077280,tt0105690,tt0102685,tt0093409
Jake Busey,tt7555294,tt0116365,tt0120201,tt4574334
Red Buttons,tt0050933,tt0069113,tt0056197,tt0076538
Tom Byron,tt0151056,tt0097039,tt0178845,tt2059288
James Caan,tt0083190,tt0068646,tt0100157,tt0073631
Dean Cain,tt0250687,tt0106057,tt0313443,tt2528814
Simon Callow,tt0138097,tt0091867,tt0293508,tt0109831
Billy Campbell,tt0103874,tt0102803,tt0278435,tt0389564
John Candy,tt0093748,tt0098554,tt0094012,tt0088161
Dyan Cannon,tt0077663,tt0083806,tt0070291,tt0064100
Kate Capshaw,tt0087469,tt0087175,tt0096933,tt0113501
Capucine,tt0057413,tt0085384,tt0054324,tt0064940
Irene Cara,tt0080716,tt0075249,tt0085549,tt0084688
Claudia Cardinale,tt0056801,tt0057413,tt0083946,tt0064116
Harry Carey Jr.,tt0040724,tt0108358,tt0087363,tt0099528
Robert Carlyle,tt0119164,tt0143145,tt0129332,tt0117951
David Carradine,tt0378194,tt0490086,tt0074235,tt0072856
John Carradine,tt0031971,tt0032551,tt0049833,tt0084649
Keith Carradine,tt0409847,tt0348914,tt0073440,tt2202593
Robert Carradine,tt0228333,tt0088000,tt0116225,tt0306841
Katrin Cartlidge,tt0115751,tt0118818,tt0120681,tt0107653
Veronica Cartwright,tt0056869,tt0094332,tt0078748,tt0257106
Dana Carvey,tt0295427,tt0108525,tt0072562,tt0105793
John Cassavetes,tt0065867,tt0061578,tt0087644,tt0063522
Nick Cassavetes,tt0119094,tt1078588,tt0138304,tt0092240
Seymour Cassel,tt0104503,tt0099422,tt0128445,tt0362270
